kanji,ucs,jis208,jis212,jis213,radicals,grade,stroke_count,freq,jlpt,readings,meanings,nanori
洵,6d35,1-62-13,,,85,9.0,9,,1.0,xun2;sun;hyeon;순;현;Tuân;ジュン;シュン;の.ぶ;まこと.に,alike;truth,
洳,6d33,1-62-14,,,85,,9,,,ru4;yeo;여;Như;ジュ,wet,
洒,6d12,1-62-15,,,85,,9,2440.0,,sa3;se;seon;swae;세;선;쇄;Sái;Tẩy;Thối;シャ;ソン;サイ;セン;セイ;すす.ぐ;あら.う,wash;sprinkle,
洌,6d0c,1-62-16,,,85,,9,,,lie4;ryeol;렬;Liệt;レツ;レイ;きよ.い,pure,
浣,6d63,1-62-17,,,85,,10,,,huan4;wan3;wan;완;Hoán;Cán;カン;あら.う,wash,
涓,6d93,1-62-18,,,85,,10,,,juan1;yeon;연;Quyên;ケン,drop;pure,
浤,6d64,1-62-19,,,85,,10,,,hong2;goeng;굉;Hoành;コウ;ふか.い,rising waters;clear deep water,
浚,6d5a,1-62-20,,,85,,10,,,jun4;xun4;jun;준;Tuấn;シュン;さら.える;さら.う,dredge;drag;clean,
浹,6d79,1-62-21,,,85,,10,,,jia2;jia1;hyeob;협;Tiếp;ショウ;あまねし,far and wide;cycle;period,
浙,6d59,1-62-22,,,85,,10,2408.0,,zhe4;jeol;절;Chiết;セツ,name of a Chinese river,
涎,6d8e,1-62-23,,,85,,10,,,xian2;yeon;연;Tiên;Diện;Duyên;セン;エン;よだれ,saliva;slobber,
涕,6d95,1-62-24,,,85,,10,,,ti4;che;체;Thế;テイ;なみだ;な.く,tears;sympathy,
濤,6fe4,1-62-25,,,85,,17,,,tao1;tao2;do;도;Đào;トウ;なみ,waves;billows,
涅,6d85,1-62-26,,,85,,10,,,nie4;nyeol;nal;녈;날;Niết;ネツ;デツ;そ.める,black soil,
淹,6df9,1-62-27,,,85,,11,,,yan1;yan4;eom;엄;Yêm;Yểm;エン;い.れる,dip;soak;immerse;stop;linger,
渕,6e15,1-62-28,,,85,,11,1399.0,,yuan1;yeon;연;Uyên;エン;カク;コウ;ふち;かた.い;はなわ,edge,
渊,6e0a,1-62-29,,,85,,11,,,yuan1;yeon;연;Uyên;エン;カク;コウ;ふち;かた.い;はなわ,edge,
涵,6db5,1-62-30,,,85,,11,,,han2;ham;함;Hàm;カン;ひた.す,immerse,
淇,6dc7,1-62-31,,,85,,11,,,qi2;gi;기;Kì;キ,name of a Chinese river,
淦,6de6,1-62-32,,,85,,11,,,gan4;gam;감;Cam;カン;コン;あか,bilge water,
涸,6db8,1-62-33,,,85,,11,,,he2;hao4;hu;hag;후;학;Hạc;コ;カク;か.れる;か.らす;こお.る,dry up;mature,
淆,6dc6,1-62-34,,,85,,11,,,yao2;xiao2;hyo;효;Hào;コウ;ま.じる,turbidity;mixing,
淬,6dec,1-62-35,,,85,,11,,,cui4;swi;쉬;Thối;サイ;にらぐ,anneal;quench;temper,
淞,6dde,1-62-36,,,85,,11,,,song1;song;송;Tùng;ショウ,name of a Chinese river,
淌,6dcc,1-62-37,,,85,,11,,,tang3;chang;창;Thảng;トウ,flow,
淨,6de8,1-62-38,,,85,10.0,11,,,jing4;jeong;정;Tịnh;ジョウ;セイ;きよ.める;きよ.い,pure;clean;unspoiled,
淒,6dd2,1-62-39,,,85,,11,,,qi1;cheo;cheon;처;천;Thê;Thiến;セイ;サイ;すご.む;さむ.い;すご.い;すさ.まじい,bitter cold;miserable;dreary,
淅,6dc5,1-62-40,,,85,,11,,,xi1;seog;석;Tích;セキ,wash rice,
淺,6dfa,1-62-41,,,85,,11,,,qian3;jian1;cheon;천;Thiển;Tiên;セン;あさ.い,shallow;not deep;superficial,
淙,6dd9,1-62-42,,,85,,11,,,cong2;jong;jang;종;장;Tông;ソウ,sound of running water,
淤,6de4,1-62-43,,,85,,11,,,yu1;eo;어;Ứ;オ;ヨ;どろ,mud;silt;clog up;obstruct,
淕,6dd5,1-62-44,,,85,,11,,,lu4;ryug;륙;Lục;リク;ロク,sleet;slush;name of a wetland,
淪,6dea,1-62-45,,,85,,11,,,lun2;ryun;non;륜;논;Luân;リン;ロン;しず.む,sink;ripple,
淮,6dee,1-62-46,,,85,,11,,,huai2;hoe;회;Hoài;ワイ;エ;カイ,name of a Chinese river,
渭,6e2d,1-62-47,,,85,,12,,,wei4;wi;위;Vị;イ,name of Chinese river,
湮,6e6e,1-62-48,,,85,,12,,,yin1;yan1;in;인;Nhân;Yên;Yển;イン;エン;しず.む;ふさ.ぐ,sink,
渮,6e2e,1-62-49,,,85,,11,,,ge1;ga;가;Ca;カ,name of Chinese river,
渙,6e19,1-62-50,,,85,,12,,,huan4;hwan;환;Hoán;カン;あきらか,scatter,きよし
湲,6e72,1-62-51,,,85,,12,,,yuan2;weon;hwan;원;환;Viên;エン;カン,flowing water,
湟,6e5f,1-62-52,,,85,,12,,,huang2;hwang;황;Hoàng;Huỳnh;コウ,moat;wetland;name of Chinese river,
渾,6e3e,1-62-53,,,85,9.0,12,,,hun2;hun4;hon;혼;Hồn;コン;すべ.て;にご.る,all;turbidity,
渣,6e23,1-62-54,,,85,,12,,,zha1;zha3;sa;사;Tra;サ,dregs,
湫,6e6b,1-62-55,,,85,,12,,,jia3;jiao3;qiu1;jiu1;chu;jo;추;조;Tưu;Tiểu;Tiều;シュウ;ショウ;くて;くで,wetlands;marsh,
渫,6e2b,1-62-56,,,85,,12,,,xie4;seol;jeob;설;접;Điệp;Tiết;Thế;セツ;チョウ;さら.う,dredging;cleaning out,
湶,6e76,1-62-57,,,85,,12,,,quan2;cheon;천;Tuyền;セン;いずみ;ぜに,spring;fountain-head;source,
湍,6e4d,1-62-58,,,85,,12,,,tuan1;dan;단;Thoan;タン;はや.い;はやせ,rapids,
渟,6e1f,1-62-59,,,85,,12,,,ting2;jeong;정;Đình;テイ;とど.まる,stop,ぬ
湃,6e43,1-62-60,,,85,,12,,,pai4;bae;배;Phái;ハイ,sound of waves,
渺,6e3a,1-62-61,,,85,,12,,,miao3;myo;묘;Miểu;Diểu;ビョウ;びょう.たる,tiny;boundless,
湎,6e4e,1-62-62,,,85,,12,,,mian3;myeon;면;Miện;メン;ベン;おぼ.れる;しず.む,drown;be immersed,
渤,6e24,1-62-63,,,85,,12,,,bo2;bal;발;Bột;ボツ;ホツ,place name,
滿,6eff,1-62-64,,,85,,14,,,man3;man;만;Mãn;マン;バン;み.ちる;み.つ;み.たす,fill;full;satisfied,
渝,6e1d,1-62-65,,,85,,12,,,yu2;tu;투;Du;ユ;かわ.る,change;be transformed,
游,6e38,1-62-66,,,85,,12,,,you2;yu;유;Du;ユウ;リュウ;あそ.び;あそ.ぶ;およ.ぐ,float;swim,
溂,6e82,1-62-67,,,85,,12,,,la4;Lạt;Nhạt;ラツ,opposed;biased,
溪,6eaa,1-62-68,,,85,,13,,,xi1;qi1;gye;계;Khê;ケイ;たに;たにがわ,valley,
溘,6e98,1-62-69,,,85,,13,,,ke4;hab;합;Khạp;コウ,sudden;unexpected,
滉,6ec9,1-62-70,,,85,9.0,13,,1.0,huang3;hwang;황;Hoáng;Hoảng;コウ;ひろ.い,deep and broad (water),
溷,6eb7,1-62-71,,,85,,13,,,hun4;hon;혼;Hỗn;コン;かわや;けが.れる;にご.る;みだ.れる,get muddy,
滓,6ed3,1-62-72,,,85,,13,,,zi3;jae;재;Chỉ;シ;サイ;おり;かす,dregs;grounds,
溽,6ebd,1-62-73,,,85,,13,,,ru4;yog;욕;Nhục;ヒョク;ジョク;むしあつ.い,humid,
溯,6eaf,1-62-74,,,85,,13,,,su4;so;sag;소;삭;Tố;ソ;サク;さかのぼ.る,go upstream;retrace the past,
滄,6ec4,1-62-75,,,85,,13,,,cang1;chang;창;Thương;ソウ,ocean,
溲,6eb2,1-62-76,,,85,,13,,,sou1;su;수;Sửu;Sưu;シュ;シュウ;ソウ;いばり;ひた.す,urine,
滔,6ed4,1-62-77,,,85,,13,,,tao1;do;도;Thao;Đào;トウ;はびこ.る,overflowing,
滕,6ed5,1-62-78,,,85,,15,,,teng2;deung;등;Đằng;トウ;わ.く,rising water,
溏,6e8f,1-62-79,,,85,,13,,,tang2;dang;당;Đường;トウ,mud,
溥,6ea5,1-62-80,,,85,,13,2375.0,,pu3;bu;bag;부;박;Phổ;フ;ハク;あまねし,far and wide,
滂,6ec2,1-62-81,,,85,,13,,,pang1;bang;방;Bàng;ホウ;ボウ,flowing;vast,
溟,6e9f,1-62-82,,,85,,13,,,ming2;myeong;명;Minh;メイ;うみ;くら.い,dark;ocean,
潁,6f41,1-62-83,,,85,,15,,,ying3;yeong;영;Toánh;Dĩnh;エイ,name of a Chinese river,
漑,6f11,1-62-84,,,85,,15,,,gai4;gae;개;Cái;Khái;ガイ;カイ;そそ.ぐ,pour,
灌,704c,1-62-85,,,85,,20,,,guan4;gwan;관;Quán;カン;そそ.ぐ,pour,
滬,6eec,1-62-86,,,85,,14,,,hu4;ho;호;Hỗ;コウ;コ,weir;another name for Shanghai,
滸,6ef8,1-62-87,,,85,,14,,,hu3;xu3;ho;호;Hử;コ;ほとり,vicinity,
滾,6efe,1-62-88,,,85,,14,,,gun3;gon;곤;Cổn;コン;たぎ.る;たぎ.らかす,flow;boil,
漿,6f3f,1-62-89,,,85,,15,,,jiang1;jiang4;jang;장;Tương;ショウ;こんず,a drink,
滲,6ef2,1-62-90,,,85,,14,,,shen4;cham;sam;참;삼;Sấm;シン;し.みる;にじ.む,imbued with,
漱,6f31,1-62-91,,,85,9.0,14,2054.0,1.0,shu4;su;수;Sấu;Thấu;ソウ;シュウ;ス;くちすす.ぐ;くちそそ.ぐ;うがい;すす.ぐ,gargle;rinse mouth,
滯,6eef,1-62-92,,,85,10.0,14,,,zhi4;che;체;Trệ;タイ;テイ;とどこお.る,block up;obstruct;stagnant,
漲,6f32,1-62-93,,,85,,14,,,zhang3;zhang4;chang;창;Trướng;チョウ;みなぎ.る,overflow,
滌,6ecc,1-62-94,,,85,,14,,,di2;cheog;척;Địch;デキ;テキ;ジョウ;あら.う,rinse;wash,
漾,6f3e,1-63-01,,,85,,14,,,yang4;yang;양;Dạng;ヨウ;ただよ.う,drift;flow,
漓,6f13,1-63-02,,,85,,14,,,li2;ri;리;Li;リ;うす.い,dropping;soak in,
滷,6ef7,1-63-03,,,85,,14,,,lu3;ro;로;Lỗ;ロ,brine,
澆,6f86,1-63-04,,,85,,15,,,jiao1;yo;gyo;요;교;Kiêu;Nghiêu;ギョウ;そそ.ぐ,sprinkle;thing;shallow;frivolous,
潺,6f7a,1-63-05,,,85,,15,,,chan2;jan;잔;Sàn;セン;サン,sound of flowing water,
潸,6f78,1-63-06,,,85,,15,,,shan1;san;산;San;サン,flowing of tears,
澁,6f81,1-63-07,,,85,10.0,15,,,se4;sab;삽;Sáp;ジュウ;シュウ;しぶ;しぶ.い;しぶ.る,astringent;harsh;uneven;rough,
澀,6f80,1-63-08,,,85,,17,,,se4;sab;삽;Sáp;ジュウ;シュウ;しぶ;しぶ.い;しぶ.る,astringent;harsh;uneven;rough,
潯,6f6f,1-63-09,,,85,,15,,,xun2;sim;심;Tầm;ジン;ふち,shore;banks,
潛,6f5b,1-63-10,,,85,,17,,,qian2;jam;잠;Tiềm;セン;ひそ.む;もぐ.る;かく.れる;くぐ.る;ひそ.める,conceal;hide;lower (voice);hush,
濳,6ff3,1-63-11,,,85,,19,,,qian2;jam;잠;Tuyển;セン;ひそ.む;もぐ.る;かく.れる;くぐ.る;ひそ.める,hide;conceal;secrete;hidden,
潭,6f6d,1-63-12,,,85,,15,,,tan2;dam;담;Đàm;タン;ジン;ふち;ふか.い,deep water;deep,
澂,6f82,1-63-13,,,85,,15,,,cheng2;deng4;jing;징;Trừng;チョウ;すま.す;す.む,clear and still water,
潼,6f7c,1-63-14,,,85,,15,,,tong2;dong;동;Đồng;ドウ;トウ,high,
潘,6f58,1-63-15,,,85,,15,,,pan1;ban;beon;반;번;Phan;ハン,water in which rice has been washed,
澎,6f8e,1-63-16,,,85,,15,,,peng2;peng1;paeng;팽;Bành;ホウ;ヒョウ,turbulent water,
澑,6f91,1-63-17,,,85,,15,,,liu4;liu1;ryu;류;Lưu;Lựu;リュウ;た.まる;たま.る;た.める;したた.る;たまり;ため,slide;glide;slip;slippery,
濂,6fc2,1-63-18,,,85,,16,,,lian2;ryeom;렴;Liêm;レン,name of Chinese river,
潦,6f66,1-63-19,,,85,,15,,,liao2;lao3;liao3;ro;ryo;로;료;Lạo;Lao;ロウ;にわたずみ,heavy rainfall;runoff,
澳,6fb3,1-63-20,,,85,,16,,,ao4;o;og;오;옥;Úc;Áo;オウ;イク;オク;おき;くま,curving shoreline;bend in river,
澣,6fa3,1-63-21,,,85,,16,,,huan3;han;한;Cán;カン;あら.う,wash,
澡,6fa1,1-63-22,,,85,,16,,,zao3;jo;조;Táo;Tháo;ソウ;あら.う,wash,
澤,6fa4,1-63-23,,,85,,16,2374.0,,ze2;taeg;seog;택;석;Trạch;タク;さわ;うるお.い;うるお.す;つや,swamp,
澹,6fb9,1-63-24,,,85,,16,,,dan4;dam;담;Chiêm;Đàm;Đạm;タン;セン;あわ.い,calm;quiet;bland;rocking;rippling;suffice,
濆,6fc6,1-63-25,,,85,,15,,,fen2;bun;분;Phần;Phẫn;フン;ホン;ほとり;わ.く,gush forth,
澪,6faa,1-63-26,,,85,9.0,16,,1.0,ling2;ryeong;령;Linh;レイ;みお,water route;shipping channel,
濟,6fdf,1-63-27,,,85,,17,,,ji4;ji3;je;제;Tể;Tế;サイ;セイ;す.む;す.ます;すく.う;な.す;わた.す;わた.る,to help;aid;relieve;to ferry;cross,
濕,6fd5,1-63-28,,,85,10.0,17,,,shi1;seub;습;Thấp;Chập;シツ;シュウ;しめ.る;しめ.す;うるお.う;うるお.す,wet;moist;humid;damp;an illness,
濬,6fec,1-63-29,,,85,,17,,,jun4;jun;준;Tuấn;シュン;さら.う,deep;dredge,
濔,6fd4,1-63-30,,,85,,17,,,mi3;mi;ni;미;니;Mị;Nhĩ;Mỵ;Nhẫy;Nhễ;ビ,much;many,
濘,6fd8,1-63-31,,,85,,17,,,ning4;neng4;nyeong;녕;Nính;ネイ;ぬか.る,muddiness,
濱,6ff1,1-63-32,,,85,,17,,,bin1;bin;빈;Tân;ヒン;はま,beach;sea coast;river bank,
濮,6fee,1-63-33,,,85,,17,,,pu2;bog;복;Bộc;ボク;ホク,name of Chinese river,
濛,6fdb,1-63-34,,,85,,16,,,meng2;mong;몽;Mông;モウ;こさめ,dark,
瀉,7009,1-63-35,,,85,,18,,,xie4;sa;사;Tả;シャ;くだ.す;は.く,evacuation,だか
瀋,700b,1-63-36,,,85,,18,2188.0,,shen3;sim;심;Thẩm;シン,juice;broth,
濺,6ffa,1-63-37,,,85,,18,,,jian4;jian1;cheon;천;Tiên;Tiễn;セン;そそ.ぐ,sprinkle;splash,
瀑,7011,1-63-38,,,85,,18,,,pu4;bao4;pog;po;폭;포;Bộc;バク;ハク;ホウ;ボウ;ホク;ボク;たき;にわかあめ,waterfall,
瀁,7001,1-63-39,,,85,,18,,,yang4;yang;양;Dạng;Dưỡng;ヨウ,drift;flow;overflowing;vast,
瀏,700f,1-63-40,,,85,,18,,,liu2;ryu;류;Lưu;Lựu;リュウ;きよ.い,clear,
濾,6ffe,1-63-41,,,85,,18,,,lu:4;ryeo;려;Lự;ロ;リョ;こ.す,filter,
瀛,701b,1-63-42,,,85,,19,,,ying2;yeong;영;Doanh;エイ;うみ,ocean;swamp,
瀚,701a,1-63-43,,,85,,19,,,han4;han;한;Hãn;カン;ひろ.い,wide & large,なみ
潴,6f74,1-63-44,,,85,,15,,,zhu1;jeo;저;Trư;チョ,pond;a pool,
瀝,701d,1-63-45,,,85,,19,,,li4;ryeog;력;Lịch;レキ;したた.る,dropping,
瀘,7018,1-63-46,,,85,,19,,,lu2;ro;로;Lô;ロ,name of river in China,
瀟,701f,1-63-47,,,85,,19,,,xiao1;so;소;Tiêu;ショウ,pure;clean,
瀰,7030,1-63-48,,,85,,20,,,mi2;mi;미;Mi;Di;My;Nhị;ビ;ミ,copious flow;broad;extensive,
瀾,703e,1-63-49,,,85,,20,,,lan2;ran;란;Lan;ラン;なみ,large waves,
瀲,7032,1-63-50,,,85,,20,,,lian4;ryeom;렴;Liễm;レン;なぎさ,brimming;rippling,
灑,7051,1-63-51,,,85,,22,,,sa3;sae;swae;새;쇄;Sái;シャ;サイ;サ;セ;そそ.ぐ,sprinkle;wash;free and easy,
灣,7063,1-63-52,,,85,,25,,,wan1;man;만;Loan;ワン;いりえ,gulf;bay;inlet,
炙,7099,1-63-53,,,86;4,,8,,,zhi4;ja;jeog;자;적;Chích;Chá;シャ;セキ;あぶ.る,roast;broil;toast;cauterize,
炒,7092,1-63-54,,,86,,8,2001.0,,chao3;cho;초;Sao;ソウ;ショウ;い.る;いた.める,broil;parch;roast;fry,
炯,70af,1-63-55,,,86,,9,,,jiong3;hyeong;형;Quýnh;Huỳnh;ケイ;キョウ;あきらか,light;clear,かま
烱,70f1,1-63-56,,,86,,11,,,jiong3;gyeong;경;Quýnh;ケイ;キョウ;あきらか,light;clear,
炬,70ac,1-63-57,,,86,,9,,,ju4;geo;거;Cự;コ;キョ,torch;signal fire,たい
炸,70b8,1-63-58,,,86,,9,,,zha4;zha2;jag;sa;작;사;Tạc;タク;サ;サク,frying;explosion,
炳,70b3,1-63-59,,,86,,9,,,bing3;byeong;병;Bỉnh;Bính;ヘイ;あきらか,clear & bright,
炮,70ae,1-63-60,,,86,,9,,,pao4;bao1;pao2;po;포;Pháo;Bào;ホウ;あぶ.る,burn;roast,
烟,70df,1-63-61,,,86,,10,,,yan1;yin1;yeon;연;Yên;エン;けむ.る;けむり;けむ.い,smoke,
烋,70cb,1-63-62,,,86,,10,,,xiao1;hyo;hyu;효;휴;Hao;Hưu;Tiêu;コウ;キュウ;キョウ,boasting;fortunate;beautiful,
烝,70dd,1-63-63,,,86,,10,,,zheng1;jeung;증;Chưng;Chứng;ジョウ;ショウ;む.す;もろもろ,many;offer;dedicate;to steam,
烙,70d9,1-63-64,,,86,,10,,,luo4;lao4;rag;락;Lạc;ラク;カク;や.く,burn,
焉,7109,1-63-65,,,86;1,,11,2167.0,,yan1;eon;언;Yên;Diên;エン;いずく.んぞ;ここに;これ,how;why;then,
烽,70fd,1-63-66,,,86,,11,,,feng1;bong;봉;Phong;ホウ;のろし;とぶひ,signal fire,
焜,711c,1-63-67,,,86,,12,,,kun1;hon;혼;Hỗn;Côn;コン;かがや.く,shine,
焙,7119,1-63-68,,,86,,12,,,bei4;bae;배;Bồi;ホウ;ハイ;ほう.じる;あぶ.る,fire;roast,
煥,7165,1-63-69,,,86,,13,2228.0,,huan4;hwan;환;Hoán;カン;あきらか,shine,
煕,7155,1-63-70,,,86,,13,1241.0,,xi1;heui;희;Hi;キ;たのし.む;ひか.る;ひろ.い;よろこ.ぶ;かわ.く;あきらか;ひろ.める;ひろ.まる,shine,おき;ひろし
熈,7188,1-63-71,,,86,,15,,,xi1;heui;희;Hi;Hy;キ;たのし.む;ひか.る;ひろ.い;よろこ.ぶ;かわ.く;あきらか;ひろ.める;ひろ.まる,shine,
煦,7166,1-63-72,,,86,,13,,,xu3;xu4;hu;후;Hú;ク;あたた.める,warm,
煢,7162,1-63-73,,,86,,13,,,qiong2;gyeong;경;Quỳnh;ケイ;ひとりもの,all alone;without any family;worry,
煌,714c,1-63-74,,,86,9.0,13,,,huang2;hwang;황;Hoàng;コウ;きらめ.く;きら.めく;かがや.く,glitter;gleam;twinkle,
煖,7156,1-63-75,,,86,,13,,,nuan3;xuan1;nan;난;Noãn;Huyên;ダン;カン;ケン;ナン;あたた.か;あたた.める,warm,
煬,716c,1-63-76,,,86,,13,,,yang2;yang4;yang;양;Dương;Dượng;ヨウ;あぶ.る;や.く,roast;burn,
熏,718f,1-63-77,,,86,,14,,,xun1;xun4;hun;훈;Huân;クン;くす.べる;ふす.べる;いぶ.す;いぶ.る;くす.ぶる;くゆ.らす,smoke;fog;vapor;cure,
燻,71fb,1-63-78,,,86,,18,,,xun1;hun;훈;Huân;クン;くす.べる;ふす.べる;いぶ.す;いぶ.る;くす.ぶる;くゆ.らす,smoulder;fume;oxidize,
熄,7184,1-63-79,,,86,,14,,,xi2;xi1;sig;식;Tức;ソク;き.える;や.む,cessation,
熕,7195,1-63-80,,,86,,14,,,gong;공;Cống;おおづつ,cannon;(kokuji),
熨,71a8,1-63-81,,,86,,15,,,yun4;yu4;wi;ul;위;울;Uất;Úy;イ;ウツ;のし;おさ.える;の.す;ひのし,flatiron;smooth out,
熬,71ac,1-63-82,,,86,,15,,,ao2;ao1;o;오;Ngao;ゴウ;い.る,parch;roast,
燗,71d7,1-63-83,,,86,,16,,,lan4;ran;란;Lan;Gian;ラン;カン;かん.する,warming sake,
熹,71b9,1-63-84,,,86,,16,,,xi1;heui;희;Hy;キ;あぶ.る;あかるい,burn;faint light,あきら
熾,71be,1-63-85,,,86,,16,,,chi4;chi;치;Sí;シ;おこ.る;おこ.す;さかん,kindling fire,
燒,71d2,1-63-86,,,86,10.0,16,,,shao1;so;소;Thiêu;Thiếu;ショウ;や.く;や.ける,burn;bake;heat;roast,やき
燉,71c9,1-63-87,,,86,,16,,,dun4;don;돈;Đôn;Đốn;トン,fiery,
燔,71d4,1-63-88,,,86,,16,,,fan2;beon;번;Phần;ハン;や.く,burn,
燎,71ce,1-63-89,,,86,9.0,16,,1.0,liao4;liao2;liao3;ryo;료;Liệu;リョウ;かがりび,burn;bonfire,
燠,71e0,1-63-90,,,86,,17,,,yu4;ug;o;욱;오;Úc;Ứ;Ốc;ウ;イク;オウ;おき;あたたか.い,embers,
燬,71ec,1-63-91,,,86,,17,,,hui3;hwe;훼;Hủy;キ;や.く,blaze,
燧,71e7,1-63-92,,,86,,17,,,sui4;su;수;Toại;スイ;ひうち;ひきり;のろし,signal fire,
燵,71f5,1-63-93,,,86,,17,,,dal;달;Đạt;タツ,foot warmer;(kokuji),
燼,71fc,1-63-94,,,86,,18,,,jin4;sin;신;Tẫn;ジン;もえのこり,embers,
燹,71f9,1-64-01,,,86,,18,,,xian3;heui;seon;희;선;Tiển;セン;のび,prairie fire,
燿,71ff,1-64-02,,,86,9.0,18,,1.0,yao4;yo;요;Diệu;ヨウ;かがや.く;ひかり,shine,
爍,720d,1-64-03,,,86,,19,,,shuo4;sag;삭;Thước;シャク;とか.す;ひか.る,shine;melt,
爐,7210,1-64-04,,,86,,20,,,lu2;ro;로;Lô;ロ;いろり,fireplace;stove;oven;furnace,
爛,721b,1-64-05,,,86,,21,,,lan4;ran;란;Lạn;ラン;ただ.れる,be sore;inflamed;bleary;fester,
爨,7228,1-64-06,,,86,,29,,,cuan4;chan;찬;Thoán;サン;かし.ぐ;かまど,cook;boil,
爭,722d,1-64-07,,,87,10.0,8,,,zheng1;jaeng;쟁;Tranh;Tránh;ソウ;あらそ.う;いか.でか,to dispute;fight;contend;strive,
爬,722c,1-64-08,,,87,,8,,,pa2;pa;파;Ba;ハ;か.く;は.う,scratch;crawl,
爰,7230,1-64-09,,,87,,9,,,yuan2;weon;원;Viên;エン;ここ.に,lead on to;therefore;then,
爲,7232,1-64-10,,,87,10.0,12,,,wei4;wei2;wi;위;Vi;Vị;イ;ため;な.る;な.す;す.る;たり;つく.る;なり,change;be of use;reach to;do;try;practice;cost;serve as,
爻,723b,1-64-11,,,89,,4,,,yao2;hyo;효;Hào;コウ;ギョウ;まじ.わる,to mix with;to associate with;to join;double X radical (no. 89),
爼,723c,1-64-12,,,89,,9,,,zu3;jo;조;Trở;ソ;ショ;まないた,altar of sacrifice;chopping board,
爿,723f,1-64-13,,,90,,4,,,qiang2;pan2;ban4;jang;장;Tường;ショウ;ソウ,left-side kata radical (no. 90),
牀,7240,1-64-14,,,90,,8,,,chuan2;sang;상;Sàng;ショウ;ソウ;ゆか,bed;couch;bench;chassis,
牆,7246,1-64-15,,,90,,17,,,qiang2;jang;장;Tường;ショウ;かき,fence;hedge;wall,
牋,724b,1-64-16,,,91,,12,,,jian1;jeon;전;Tiên;セン,paper;label;letter;composition,
牘,7258,1-64-17,,,91,,19,,,du2;dog;독;Độc;トク;かきもの;ふだ,letter,
牴,7274,1-64-18,,,93,,9,,,di3;jeo;저;Để;テイ;ふ.れる,touch,
牾,727e,1-64-19,,,93,,11,,,wu3;wu2;o;오;Ngộ;ゴ,go against;be contrary to,
犂,7282,1-64-20,,,93,,12,,,li2;ri;리;Lê;Lưu;リ;レイ;リュウ;すき,plow,
犁,7281,1-64-21,,,93,,11,,,li2;ri;리;Lê;リ;レイ;リュウ;すき,plow,
犇,7287,1-64-22,,,93,,12,,,ben1;ben4;bun;분;Bôn;ホン;ひし.めく;ひしひし;はし.る,clamour;crowded,
犒,7292,1-64-23,,,93,,14,,,kao4;di2;ho;호;Khao;コウ;ねぎら.う,thanks;reward,
犖,7296,1-64-24,,,93,,14,,,luo4;rag;락;Lạc;ラク;まだらうし,brindled cow;bright;excel,
犢,72a2,1-64-25,,,93,,19,,,du2;dog;독;Độc;トク;こうし,calf,
犧,72a7,1-64-26,,,93,,20,,,xi1;heui;sa;희;사;Hy;ギ;キ;いけにえ,sacrifice,
犹,72b9,1-64-27,,,94,,7,,,you2;yu;유;Do;ジョウ;ユウ;ヨウ;なお,condition,
犲,72b2,1-64-28,,,94,,6,,,chai2;si;jae;시;재;Tài;サイ;やまいぬ,wolf;cruel;wicked;mean,
狃,72c3,1-64-29,,,94,,7,,,niu3;nyu;뉴;Nữu;ジュウ;な.れる;なら.う,get used to;learn,
狆,72c6,1-64-30,,,94,,7,,,zhong4;jung;중;Trọng;チュウ;ちん,Pekinese dog;Japanese spaniel,
狄,72c4,1-64-31,,,94,,7,,,di2;jeog;적;Địch;Thích;テキ;えびす,barbarian,
狎,72ce,1-64-32,,,94,,8,,,xia2;ab;압;Hiệp;オウ;コウ;な.れる;あなど.る,get used to;experienced;tamed,
狒,72d2,1-64-33,,,94,,8,,,fei4;bi;비;Phí;ヒ;ひひ,baboon,
狢,72e2,1-64-34,,,94,,9,,,he2;hao2;mo4;hag;학;Hạc;カク;ハク;バク;むじな,badger,
狠,72e0,1-64-35,,,94,,9,,,hen3;han;한;Ngoan;Ngận;ガン;ゲン;コン;もと.る,vicious;cruel;severely;extreme,
狡,72e1,1-64-36,,,94,,9,,,jiao3;jia3;gyo;교;Giảo;コウ;キョウ;ずる.い;こす.い;わるがしこ.い,cunning;sly;crafty;miserly;mean;stingy,
狹,72f9,1-64-37,,,94,10.0,10,,,xia2;hyeob;협;Hiệp;キョウ;コウ;せま.い;せば.める;せば.まる;さ,narrow;contract;reduce;tight;limited,
狷,72f7,1-64-38,,,94,,10,,,juan4;gyeon;견;Quyến;ケン,short-tempered,
倏,500f,1-64-39,,,9,,10,,,shu1;shu4;sug;숙;Thúc;シュク;たちまち,quick;prompt,
猗,7317,1-64-40,,,94,,11,,,yi1;eui;a;의;아;Y;Ỷ;Ả;イ;ア;ああ,luxuriant growth;gentle;docile,
猊,730a,1-64-41,,,94,,11,,,ni2;ye;예;Nghê;ゲイ,lion;the seat of a famous priest,
猜,731c,1-64-42,,,94,,11,,,cai1;si;시;Sai;サイ;そね.む,envy;jealousy;doubt,
猖,7316,1-64-43,,,94,,11,,,chang1;chang;창;Xương;ショウ;くる.う,be insane;severe;violence,
猝,731d,1-64-44,,,94,,11,,,cu4;jol;졸;Thốt;ソツ;にわか,sudden,
猴,7334,1-64-45,,,94,,12,,,hou2;hu;후;Hầu;コウ;さる,monkey,
猯,732f,1-64-46,,,94,,12,,,tuan1;dan;단;Đàn;タン;いのしし;まみ,wild boar,
